,created_at,id,id_str,full_text,NER-Words,NER-Tags,rfind,Displaced People and Evacuations,Not Related information,displacement_term,Reporting_unit,Figure,tbr,Unnamed: 11,trigger,term_unit,conflict,attack,battl,clash,cyclon,destroyed h,earthquak,flood,hurrican,landslid,storm,tsunami,typhoon,wildfir,fire,violenc,fight,destroy,famili,homeless,household,peopl,person,shelter,displac,evacu,arriv,asylum seek,build,citizen,collaps,cross,damag,dwell,enter,evict,flee,forc,home,hous,hut,individu,inhabit,migrant,refuge,relief camp,reloc,resid,villag,civilian,idp,evacue
1648,Wed Sep 02 05:28:27 +0000 2020,1.30E+18,1.30E+18,@GavinNewsom what is the plan for evacuees that have been displaced and do to infrastructure damage can’t not return home for several months. FEMA is denying claims and some insurance company’s (Liberty Mutual) refuse to pay more than 2 weeks of displacement.,,,,1,1,,,,,,[],"['evacue', 'displac', 'damag', 'home', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1649,Tue Sep 01 22:30:39 +0000 2020,1.30E+18,1.30E+18,@carlosloera777 Lol 😂 the first one dodged Louisiana and hit landfall at a Tropical Storm and stayed off the cost mostly. Hurricane Laura hit West Louisiana pretty hard and East Texas. Lake Charles and surrounding areas are still without power/water right now. Evacuees are still displaced,,,,1,0,displaced,evacuees,,,,"['storm', 'hurrican']","['evacue', 'displac']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1650,Tue Sep 01 18:41:54 +0000 2020,1.30E+18,1.30E+18,"M3 is all about #doingtherightthing &amp; love when #valuedcustomers, like @GF_Hotels, believe in the same thing! Check out Natchez, MS- Hampton Inn &amp; Suites welcoming displaced evacuees and their pets.
#hospitalitystrong #hotelnews #HurricaneLaura 
https://t.co/XzkrKm4ubM",,,,1,1,,,,,,[],"['displac', 'evacue']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1651,Tue Sep 01 16:38:57 +0000 2020,1.30E+18,1.30E+18,"Check out our coverage on:

✊🏻 DTSJ Protests
🔥 The city subsidizing hotels to displaced fire evacuees 
🎶 Inside Lands, a Bay Area virtual festival 
🗳 An opinion piece on The Republican Party
⚽️ Black Trans Lives support by SJSU student athletes
🏀 Protest in the sports world https://t.co/kD5eBnmRG2",,,,1,1,,,,,,['fire'],"['displac', 'evacue']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1652,Tue Sep 01 15:13:05 +0000 2020,1.30E+18,1.30E+18,"@TRAEABN My 3 kids wife and myself are displaced Hurricane Laura evacuees. We have no home to go back too. I've   ran out of money for my hotel expenses food, and gas. We are staying in the OYO Motel on 10155 North Freeway. If you happen to see this any help would be greatly appreciated. https://t.co/eHy2mPKywD",,,,1,0,displaced,evacuees,,,,['hurrican'],"['displac', 'evacue', 'home']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1653,Tue Sep 01 15:03:46 +0000 2020,1.30E+18,1.30E+18,"LATEST #Wildfire news: ""'Our house is ash and rubble:' fleeing a wildfire while eight months pregnant - The Guardian"" https://t.co/tMU3mO3yEv https://t.co/OYyrfk4PCu",,,,1,0,fleeing,,,,,"['wildfir', 'wildfir']","['hous', 'flee']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1654,Tue Sep 01 06:01:30 +0000 2020,1.30E+18,1.30E+18,'Our house is ash and rubble:' fleeing a wildfire while eight months pregnant https://t.co/51PcJMiDY0,,,,1,0,fleeing,,,,,['wildfir'],"['hous', 'flee']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1655,Tue Sep 01 03:42:02 +0000 2020,1.30E+18,1.30E+18,the link in my bio is no longer redcross because they do NOT give evacuees this money. my link is for my family and friends who’ve been displaced and need help paying for a hotel room nightly for the next 3 weeks. thank you to anyone donating and/or reposting https://t.co/ruPbzOYTXI,,,,1,0,displaced,family,,,,[],"['evacue', 'famili', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1656,Tue Sep 01 02:19:50 +0000 2020,1.30E+18,1.30E+18,"In our first story, @SamTLevin spoke with Brittny Daskey, who fled the Lake Fire near LA while 8 months pregnant. 
https://t.co/VjgLTgU50D",,,,1,0,fled,,,,,['fire'],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,Mon Aug 31 23:53:38 +0000 2020,1.30E+18,1.30E+18,Want to help Lake Charles  evacuees? My friend Gregory started a GoFundMe to raise money to buy meals for people displaced by the hurricane. Join me by chipping in here: https://t.co/P5bA5godUg,,,,1,1,displaced,"evacuees, people",,,,['hurrican'],"['evacue', 'peopl', 'displac']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1658,Mon Aug 31 14:42:37 +0000 2020,1.30E+18,1.30E+18,"Evacuees displaced by Hurricane Laura can text LASHELTER to 211 for more information about the nearest shelter locations. There's more details in the link below! #HurricaneLauraRelief #HelpLouisiana 

https://t.co/j24ebrVCuL",,,,1,0,displaced,evacuees,,,,['hurrican'],"['evacue', 'displac', 'shelter']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1733,Wed Jul 29 16:37:04 +0000 2020,1.29E+18,1.29E+18,"@GretaThunberg #climatechange is an everyday reality in Bangladesh as the global north failed to live up to their #climate commitment. We hope your voice reaches out to the development actor and they extend support to help the flood-displaced people to #BuildBackBetter

Thank you @GretaThunberg",,,,1,1,,,,,,[],['peopl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,Wed Jul 29 15:53:31 +0000 2020,1.29E+18,1.29E+18,"#climatechange is an everyday reality in Bangladesh as the global north failed to live up to their #climate commitment. We hope your voice reaches out to the development actor and they extend support to help the flood-displaced people to #BuildBackBetter

Thank you @GretaThunberg",,,,1,1,,,,,,[],['peopl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,Wed Jul 29 14:55:33 +0000 2020,1.29E+18,1.29E+18,"Flood relief for flood-displaced people one has heard of, but flood relief for rhinos? Well, that's what Assam's forest department is doing this year after two months of continuous floods in the state. Even animals are not safe 💔 #AssamFloods #NorthEastMatters @CampaignYolo",,,,1,1,,,,,,"['flood', 'flood', 'flood']",['peopl'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,Wed Jul 29 14:27:33 +0000 2020,1.29E+18,1.29E+18,"@ClimateWed @nemanigeria @FmardNg @adesuwagreen @agrico_ng A3. In areas that are often hit by flash flood or riverine floods, livestock are lost or displaced including fish in water bodies or in ponds whose structures are not strong and grazing lands for livestock are lost as well. (2/9)

#ClimateWednesday #FloodAlertNigeria",,,,1,1,,,,,,"['flood', 'flood']",['displac'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,Wed Jul 29 14:01:00 +0000 2020,1.29E+18,1.29E+18,"Local sources: three internally displaced people died, including a child and a woman from one family, and dozens of houses were damaged as a result of the flash flood in Hajjah governorate.

#Yemen
#HumanRights https://t.co/xuoE9DLoqV",,,,1,0,displaced,houses,dozens,,,['flood'],"['displac', 'peopl', 'famili', 'hous', 'damag']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1738,Wed Jul 29 13:44:10 +0000 2020,1.29E+18,1.29E+18,"If you realize, Assam is drowning. 
Lakhs are displaced in Assam Floods. where do you think the flood victims will get their papers from to prove their citizenship to the government inorder implement #NRC?  #AssamNeedsHelp #AssamFloods2020 #indiarejectsnrc https://t.co/HdE1sBZMHW",,,,1,1,,,,,,"['flood', 'flood']",['displac'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,Wed Jul 29 10:35:53 +0000 2020,1.29E+18,1.29E+18,"Hundreds of families have been displaced from their homes after flood swelled rivers entered several settlements in the eastern parts of Kailali district owing to incessant rains since Tuesday night.
https://t.co/43e8DTBM8M — by Mohan Budhair",,,,1,0,displaced,families,Hundreds,,,['flood'],"['famili', 'displac', 'home', 'enter']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,Wed Jul 29 06:50:12 +0000 2020,1.29E+18,1.29E+18,"মানুহে মানুহৰ বাবে

Be the Change You want to see in the world. As the State Of Assam, has faced the worst ever flood leading to millions of Life being affected and displaced. We, the AALSA family , would like to request all of you to join us and contribute to support Assam . https://t.co/59Zi6oxpdc",,,,1,0,displaced,,millions,,,['flood'],"['displac', 'famili']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,Wed Jul 29 06:46:14 +0000 2020,1.29E+18,1.29E+18,"#Kerala CM Pinarayi Vijayan has expressed his solidarity &amp; support for the flood-affected people of #Assam &amp; pledged to donate Rs 2 crore to help the state in its battle against the devastating floods, which has claimed lives and displaced millions.

#AssamFloods #Northeastindia https://t.co/uT1hUDkSAi",,,,1,0,displaced,,millions,,,"['battl', 'flood']","['peopl', 'displac']",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,Wed Jul 29 06:30:53 +0000 2020,1.29E+18,1.29E+18,"মানুহে মানুহৰ বাবে

Be the Change You want to see in the world. As the State Of Assam, has faced the worst ever flood leading to millions of Life being affected and displaced. We, the AALSA family , would like to request all of you to join us and contribute to support Assam . https://t.co/QCx5gr8u40",,,,1,0,displaced,,millions,,,['flood'],"['displac', 'famili']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,Tue Jul 28 23:58:22 +0000 2020,1.29E+18,1.29E+18,"@ShawnGReynolds @WBerentsen @TheHofstatter @jvplive No! You can be connected emotionally, that doesn’t give you permission to flood refugees in a territory, kick ppl out of their homes ( don’t lie I know plenty of families displaced in 1947 in Jaffa) because you feel connected? WHAT THE FUCK",,,,1,1,,,,,,['flood'],"['refuge', 'home', 'famili', 'displac']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1744,Tue Jul 28 21:33:08 +0000 2020,1.29E+18,1.29E+18,"@ChibuikeAmaechi The CCECC Has Done more Damage than Good Around Agege, First they Constructed  a kinda Bridge Block a  whole Community and Deprive of Access to so Many things, Right Now Many People Has been Displaced by Flood... https://t.co/C1zqZaxVlL","[""People"", ""Displaced"", ""Flood""]","[""B-unit"", ""B-term"", ""B-trig""]",FALSE,1,0,displaced,,,,,['flood'],"['damag', 'peopl', 'displac']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,Tue Jul 28 18:15:09 +0000 2020,1.29E+18,1.29E+18,"If you live in a rented house or apartment, Renters Insurance from Alpha Insurance Group is a good investment. It could even cover the cost of a hotel if you are ever displaced by a fire or flood. Call one of our agents. (440) 835-8860 https://t.co/vCKZkdZPmp https://t.co/8LUd8MKFSC",,,,1,1,,,,,,"['fire', 'flood']","['hous', 'displac']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1746,Tue Jul 28 16:10:16 +0000 2020,1.29E+18,1.29E+18,बाढ़ में विस्थापित महिला को बिसैले सर्प ने डंसा https://t.co/XmvoQvcDuT,,,,1,1,,,,,,[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,Tue Jul 28 15:55:08 +0000 2020,1.29E+18,1.29E+18,"Torrential rain in the catchment areas of Bihar and Nepal has aggravated the flood situation in the state with almost all major rivers flowing above the danger mark.

https://t.co/HmIDVNoF24",,,,1,1,,,,,,['flood'],[],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,Tue Jul 28 15:30:51 +0000 2020,1.29E+18,1.29E+18,"@Viswa1412 @globaltimesnews Okay, Chennai Flood happened in 2015, I didn't see any sort of things that benefited people. It caused mayhem! Do you know how many people were displaced? Or how many people died? It only lead to improvement of river draining system which itself is flawed. So does this dam",,,,1,0,displaced,people,,,,['flood'],"['peopl', 'peopl', 'displac', 'peopl']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,Tue Jul 28 14:20:07 +0000 2020,1.29E+18,1.29E+18,@narendramodi Wow. Assam and Bihar flood literally dried up and millions displaced got their houses back after getting hearing this news. 😒,,,,1,0,displaced,,millions,,,['flood'],"['displac', 'hous']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1750,Tue Jul 28 14:10:26 +0000 2020,1.29E+18,1.29E+18,"If you live in a rented house or apartment, renters insurance from us is a good investment. It could even cover the cost of a hotel if you are ever displaced by a fire or flood. Questions? Give us a call to discuss everything covered by renters insurance. (410) 674-9066 https://t.co/kXUKeyRHSy",,,,1,1,,,,,,"['fire', 'flood']","['hous', 'displac']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1751,Tue Jul 28 13:26:43 +0000 2020,1.29E+18,1.29E+18,"Quotes:
*Floods have already displaced 46 million people
*central government urged ""greater efforts"" to mitigate floods
*""huge flood"" both east and west of the city of Yichang in Hubei Province where the dam is

3GD changed eco-system water level. Situation previously not known",,,,1,0,displaced,people,46 million,,,"['flood', 'flood']","['displac', 'peopl']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,Tue Jul 28 11:56:39 +0000 2020,1.29E+18,1.29E+18,"The camp coordination &amp; camp management #CCCM cluster is rolling out Displacement Tracking Matrix #DTM in the landslide &amp; flood affected districts, urban/rural municipalities &amp; wards to monitor the status/location of displaced popn., gathering info. abt humanitarian needs &amp; gaps. https://t.co/v8np4WCkhi",,,,1,0,displaced,,,,,"['landslid', 'flood']","['displac', 'displac']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,Tue Jul 28 10:18:04 +0000 2020,1.29E+18,1.29E+18,"Bihar: Thousands Displaced by Floods,Forced to Take Shelter on Highways Under Open Sky 
“We are provided only one meal a day and they don’t help us in any other way. It is a difficult time. Continuing heavy rains have increased our miseries” a flood victim
https://t.co/R4ggaFdS3E","[""Thousands"", ""Displaced"", ""Floods""]","[""B-fig"", ""B-term"", ""B-trig""]",FALSE,1,0,displaced,,Thousands,,,"['flood', 'flood']","['displac', 'forc', 'shelter']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,Tue Jul 28 09:37:46 +0000 2020,1.29E+18,1.29E+18,"Displaced people fled their simple houses due to the conflict in their areas to keep their lives but they were met with flood conflict in the displaced places under their tents.
The situation is so catastrophic.

Here is Hudiedah ,Yemen. https://t.co/gsjXhwoloS","[""Displaced"", ""people"", ""conflict""]","[""B-term"", ""B-unit"", ""B-trig""]",FALSE,1,0,displaced,people,,,,"['conflict', 'flood', 'conflict']","['displac', 'peopl', 'hous', 'displac']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1755,Tue Jul 28 09:33:52 +0000 2020,1.29E+18,1.29E+18,"@tokstarr We've got a free boys quarters, I learnt you've been displaced by flood sorry amcon. Sending you love and light",,,,1,1,,,,,,['flood'],['displac'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,Tue Jul 28 09:30:00 +0000 2020,1.29E+18,1.29E+18,"Images acquired by #NASA revealed the spillway gates of the #ThreeGorges Dam and the Gezhouba Dam were open. Such measures were taken to regulate the flow of water after excess rain led to #floods that displaced millions in the #Yangtze river basin.

https://t.co/7XS5M3cCR6 https://t.co/qHE3ZfysYa","[""floods"", ""displaced"", ""millions""]","[""B-trig"", ""B-term"", ""B-fig""]",FALSE,1,0,displaced,,millions,,,['flood'],['displac'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,Tue Jul 28 08:03:47 +0000 2020,1.29E+18,1.29E+18,"The surface of flooded area’s are showing that it’s not a monsoon flood anymore, it’s the single of #ClimateCrisis where millions of displaced and many died in #Bangladesh #China #India &amp; #Nepal.

#ClimateActionNow!!! https://t.co/wVOfdm93lE",,,,1,0,displaced,,millions,,,"['flood', 'flood']",['displac'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,Tue Jul 28 06:38:03 +0000 2020,1.29E+18,1.29E+18,"#AssamFloods2020 #PrayForAssam
Food relief for flood displaced people one has heard of. But flood relief for rhinos?  Well, that’s what Assam’s forest department is having to do this year due to acute shortage of food in pobitora, that has highest density of Rhinos @ndtv reports https://t.co/46Lvo1Lw84",,,,1,0,displaced,people,,,,"['flood', 'flood']","['displac', 'peopl']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,Tue Jul 28 03:40:32 +0000 2020,1.29E+18,1.29E+18,"@Joe_superhandym @zerohedge maybe keep up on news before stupid comments like that?  4.5 million chinese are already displaced from this ""200 year "" flood.",,,,1,0,displaced,,4.5 million,,,['flood'],['displac'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,Tue Jul 28 03:40:10 +0000 2020,1.29E+18,1.29E+18,"One has heard of relief for flood-displaced families. But flood relief for rhinos? 

At Assam’s Pobitora Sanctuary, which has world's highest density of rhinos, the forest department is providing fodder and grass to rhinos amid acute shortage of food. 
https://t.co/X35NH0u0Vk",,,,1,1,,,,,,['flood'],['famili'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,Tue Jul 28 03:37:42 +0000 2020,1.29E+18,1.29E+18,"One has heard of relief for flood-displaced families. But flood relief for rhinos? 

At Assam’s Pobitora Sanctuary, which has world's highest density of rhinos, the forest department is providing fodder and grass to rhinos amid acute shortage of food. 
 https://t.co/tqTgdv7SNy",,,,0,1,,,,,,['flood'],['famili'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,Tue Jul 28 03:36:53 +0000 2020,1.29E+18,1.29E+18,"One has heard of relief for flood-displaced families. But flood relief for rhinos? 

At Assam’s Pobitora Sanctuary, which has world's highest density of rhinos, the forest department is providing fodder and grass to rhinos amid acute shortage of food. 

Report by @RatnadipC. https://t.co/rwvwmP6pZA",,,,1,1,,,,,,['flood'],['famili'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,Tue Jul 28 00:15:03 +0000 2020,1.29E+18,1.29E+18,"Two feet of water will carry away most cars in a flood. Why? For each foot of water that rises around a car, the car displaces 1,500 lbs. of water. Two feet of water means 3,000 lbs. displaced. Call me so you can make sure your car and policies don't get carried away. https://t.co/08dGUnl6kJ",,,,1,1,,,,,,['flood'],"['displac', 'displac']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,Mon Jul 27 23:51:55 +0000 2020,1.29E+18,1.29E+18,India: The flood situation in Assam continues to remain grim. Lakhs people have been displaced by the deluge while many have left their homes and are staying on highways. The villages are completely submerged in water and villagers still waiting for relief. 27-07-2020 https://t.co/TvPZ4Y19xF,,,,1,0,displaced,people,,,,['flood'],"['peopl', 'displac', 'home', 'villag', 'villag']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1765,Mon Jul 27 22:01:10 +0000 2020,1.29E+18,1.29E+18,"Two feet of water will carry away most cars in a flood. Why? For each foot of water that rises around a car, the car displaces 1,500 lbs. of water. Two feet of water means 3,000 lbs. displaced. Call me so you can make sure your car and policies don't get carried away. https://t.co/sMH2kW0el1",,,,1,1,,,,,,['flood'],"['displac', 'displac']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,Mon Jul 27 20:21:57 +0000 2020,1.29E+18,1.29E+18,"yes, cuz nothing is as beautiful and fairy-like as bein' displaced from your home due to massive floodings.. wateva
https://t.co/JbMT4ZIjjX",,,,1,1,,,,,,[],"['displac', 'home']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,Mon Jul 27 19:18:46 +0000 2020,1.29E+18,1.29E+18,This is where people displaced by the #3GD ‘controlled’ flooding are living right now.  This is tens of thousands of people at a minimum and with the next flood stage will be potentially millions. https://t.co/IHIVj6wiZX,,,,1,0,displaced,people,,,,"['flood', 'flood']","['peopl', 'displac', 'peopl']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
